1.927731913,1.182752462
4.122774629,1.365491376
4.359787026,1.125868202
4.864364511,1.635795338
7.064202338,1.800535517
7.066248575,1.634996063
8.340318836,1.736202947
8.343942918,1.502356557
12.80146028,1.888018074
12.97596789,2.079137768
15.1145339,1.798743847
15.31613646,2.181380481
23.50771216,2.40089244
23.51452147,2.180156764
27.35823143,2.774046278
27.75126085,2.400370985
42.57659324,3.016556744
43.18668675,2.6418721
47.55751411,3.016119946
73.96644583,4.025798108
78.2073446,3.483317601
78.21867066,3.319331165
83.77009682,4.025142312
84.89974306,4.651583813
135.8268416,5.119393915
135.8661856,4.648721904
143.469029,6.20807658
143.4898063,5.915814872
229.5621458,6.510768778
232.6915028,7.169838813
232.7926132,6.204144726
398.6638826,9.8023226
398.7793606,8.901106758
2990.162841,38.64045458
3074.021491,38.63905572
3528.661262,43.58169511
4401.296868,47.98033974
5267.588975,49.73567197
7968.058902,69.66739729
10217.27983,76.69606176
10944.41336,87.56400296
13639.10393,128.7477808
14819.1064,128.7337985
15673.30506,101.1459937
19535.15349,141.7164744
22429.22325,148.6908408
26466.58563,171.7977034
47263.58407,237.7108427
75554.43824,341.0753926
82049.51954,403.7401476
117480.4302,495.3396913
138667.5981,519.6982858
150631.8588,558.6217649
163634.3215,593.2650964
280248.6581,915.007437
374417.1316,1164.050952
441877.9052,1281.629915
536060.4327,1463.000341
632507.9545,1731.604912
726290.8372,1752.28934
917952.0665,2367.896654
918284.4492,2098.971381
1210125.849,2575.4604
1278212.602,3123.153962
1295965.386,3160.975688
