2.337420243,0.355623205
2.947145942,0.370589384
3.064716462,0.420331194
8.488800053,0.574461615
12.07102728,0.638971394
13.00968313,0.6526746
14.56493547,0.701930124
16.29026093,0.706002037
21.17289341,0.763264966
30.15332151,0.942191568
42.26145705,1.079896841
60.5518607,1.2100028
82.92658514,1.316896405
82.92658514,1.316896405
82.96243717,1.356682808
101.6945349,1.581423758
135.2088391,1.74770748
182.6464617,2.064801848
228.7528139,2.266997169
288.5174444,2.415732778
337.6045499,2.501496117
383.3936331,2.57223706
446.0605555,3.000659688
510.4608696,3.131434147
801.39801,4.006285519
1011.101329,4.365508556
1484.031425,5.508100627
2330.358626,7.152598292
2753.18722,8.594098952
3130.65716,9.662547381
4458.035552,11.83924052
5584.606396,13.19349314
9297.396683,15.77210009
11061.77434,18.39294856
12763.21572,20.21862716
14841.38339,22.72474557
