1.575701789,1.391133165
1.937509037,1.500610673
2.397281216,1.546835017
3.269706891,1.84897299
3.649282086,1.932711066
4.515540441,2.018228867
9.616412654,2.770083407
10.73310138,2.914358474
14.72785305,3.202016977
16.54752246,3.50210569
25.50780502,4.074241196
28.48315834,4.723927604
36.39804604,4.899566747
46.21482289,5.11508597
50.57278633,4.947722928
85.38830851,6.762200421
124.2197228,8.078003868
169.3891943,9.227718159
297.2542214,12.36440955
467.25074,14.95175776
620.9902839,17.41935271
