2.13898271,0.375134941
2.13898271,0.375134941
2.13898271,0.375134941
2.540229165,0.385487973
3.889715814,0.412660701
4.073399266,0.454273157
5.455765438,0.498262165
6.337247443,0.519862514
7.642410265,0.550227866
10.01171339,0.612760401
10.71239519,0.635356264
13.1240552,0.713557321
18.3741838,0.759198166
22.83411997,0.815231006
25.35475654,0.832346372
26.92771192,0.863134923
28.79671711,0.862277246
30.3789898,0.942087496
32.72360678,0.927146042
41.63591629,1.080135445
43.84304051,1.039881892
54.50854719,1.150366601
66.26239208,1.263574219
71.37645053,1.243534003
74.72282206,1.338710277
81.13606153,1.367268851
89.44267493,1.417061339
96.40824927,1.458262215
140.1173719,1.562261449
154.5292011,1.668073394
193.5168611,1.817841759
216.5339543,1.883626789
251.7366344,2.085829807
310.1139581,2.048671158
494.3917069,2.699613739
628.8359304,3.075648261
693.4401681,3.259615911
781.8946122,3.427840399
849.0023211,3.500966179
929.270936,3.710783792
1024.740736,3.932741609
1363.778503,4.64730307
1572.52506,4.885524984
1926.752663,5.527827301
