1.156329849,1.156114617
1.599661741,1.270606483
1.788155004,1.22977636
2.213363767,1.413863136
2.987870374,1.593491372
3.908606057,1.75274886
4.511099041,1.804120417
8.4251346,2.248594304
8.322582616,2.277074245
9.139675535,2.345539999
13.72105684,2.75649376
17.61782484,3.032822022
19.462835,3.066150059
40.17445014,3.985206165
46.09239267,4.179417849
62.20997004,4.652346033
69.64690761,5.003445561
82.91165136,5.115900066
101.2960455,5.632896711
135.0530814,6.349712895
184.5577072,7.066922832
205.396426,7.74366738
265.3487053,8.466493102
300.7847189,9.103759422
406.1093055,10.38841394
527.9643699,11.42770976
695.5289529,13.2900551
1118.840265,16.39629447
1402.587603,19.20110302
1836.789739,22.7516516
2054.334213,22.85527173
2725.166482,27.92920068
3750.006917,32.66173904
4970.522381,37.74625258
